OGS	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.211.023	2	4	28	19	20	25	23	29	30	0	0	0	0	0
sim.212.023	0	0	0	0	0	0	0	0	0	7	22	0	0	0
sim.213.023	0	0	0	0	0	0	0	0	0	2	6	0	0	0
sim.214.023	0	0	0	0	0	0	0	0	0	4	2	3	0	5
sim.215.023	23	9	9	11	7	8	6	10	9	0	0	0	0	0
sim.216.023	0	0	0	0	0	0	0	0	0	17	4	6	4	2
sim.217.023	26	11	28	42	16	22	25	12	11	0	0	0	0	0
sim.218.023	0	2	9	4	1	2	7	15	22	0	0	0	0	0
sim.219.023	0	0	0	0	0	0	0	0	0	6	0	14	23	10
sim.22.023	0	0	0	0	0	0	0	0	0	12	1	5	9	18
sim.220.023	0	3	9	4	2	3	0	4	0	9	1	0	0	0
sim.221.023	0	0	0	0	0	0	0	0	0	0	0	0	2	3
sim.222.023	0	0	0	0	0	0	0	0	0	0	3	0	4	3
sim.223.023	2	5	2	5	8	4	3	5	8	0	0	0	0	0
sim.224.023	0	0	0	0	0	0	0	0	0	4	14	1	7	4
sim.225.023	10	17	25	18	15	16	26	8	16	0	0	0	0	0
sim.226.023	0	0	0	0	0	0	0	0	0	21	3	20	41	27
sim.227.023	0	0	0	0	0	0	0	0	0	5	19	11	19	15
sim.228.023	4	5	2	1	1	1	0	9	4	0	0	0	0	0
sim.229.023	0	0	0	0	0	0	0	0	0	6	5	3	0	5
sim.23.023	0	0	0	0	0	0	0	0	0	9	21	28	17	10
sim.230.023	0	0	2	1	3	2	1	3	3	0	0	0	0	0
sim.231.023	0	0	0	0	0	0	0	0	0	10	10	4	1	2
sim.232.023	0	0	0	0	0	0	0	0	0	4	5	1	0	0
sim.233.023	0	4	0	0	0	0	0	0	0	0	0	0	0	0
sim.234.023	0	0	0	0	0	0	0	0	0	0	0	0	11	19
sim.235.023	0	0	0	0	0	0	0	0	0	5	2	0	0	1
sim.236.023	10	3	7	17	22	16	14	26	14	0	1	2	2	2
sim.237.023	10	15	8	3	5	3	4	11	9	0	0	0	0	0
sim.238.023	0	0	0	3	4	2	0	0	1	0	0	0	0	0
sim.239.023	1	4	7	10	6	7	4	7	10	0	0	0	0	0
sim.24.023	0	0	0	0	0	0	0	0	0	0	1	13	4	9
sim.240.023	0	0	2	10	3	2	4	2	3	0	0	0	0	0
sim.241.023	1	3	0	2	1	2	3	0	0	0	0	0	0	0
sim.242.023	6	3	8	7	14	11	14	15	15	0	0	0	0	0
sim.243.023	0	0	0	0	0	0	0	0	0	0	0	1	0	4
sim.244.023	7	14	17	11	14	13	18	20	15	0	0	0	0	0
sim.245.023	3	2	11	1	3	3	4	5	5	0	0	0	0	0
sim.246.023	1	3	2	11	4	7	5	2	6	0	4	0	0	0
sim.247.023	0	0	0	0	0	0	0	0	0	1	0	27	27	27
sim.248.023	0	0	0	0	0	0	0	0	0	3	0	2	6	11
sim.249.023	5	1	2	0	0	0	0	4	2	0	0	0	0	0
sim.25.023	0	0	0	0	0	0	0	0	0	0	0	1	1	2
sim.250.023	0	0	0	0	0	0	0	0	0	34	9	5	14	15
sim.251.023	0	0	0	4	1	0	5	5	3	0	0	0	0	0
sim.252.023	4	5	4	0	2	5	3	3	7	0	0	0	0	0
sim.253.023	0	0	0	0	0	0	0	0	0	0	0	0	2	2
sim.254.023	0	13	0	0	0	0	0	0	0	0	0	0	0	0
sim.255.023	0	0	0	3	4	5	3	0	1	0	0	0	0	0
sim.256.023	0	4	0	0	0	0	0	3	1	0	0	0	0	0
sim.257.023	0	2	3	1	8	7	0	4	2	0	0	0	0	0
sim.258.023	0	0	0	0	0	0	0	0	0	6	2	17	18	22
sim.259.023	0	0	0	0	0	0	0	0	0	12	0	3	0	2
sim.26.023	0	8	14	6	10	6	7	1	2	0	0	0	0	0
sim.260.023	0	0	0	0	0	0	0	0	0	10	14	0	0	0
sim.261.023	15	19	16	9	9	13	13	14	18	0	0	0	0	0
sim.262.023	0	4	5	2	3	5	6	7	5	0	0	0	0	0
sim.263.023	8	4	0	0	7	8	1	0	3	0	0	0	0	0
sim.264.023	0	0	0	1	1	4	0	4	2	0	0	0	0	0
sim.265.023	4	4	9	3	0	0	3	2	2	0	0	0	0	0
sim.266.023	0	0	0	0	0	0	0	0	0	3	0	5	13	9
sim.267.023	4	3	7	0	1	4	3	4	3	0	0	0	0	0
sim.268.023	3	2	4	7	5	7	2	0	0	0	0	0	0	0
sim.269.023	0	0	0	0	0	0	0	0	0	0	0	18	4	1
sim.27.023	0	0	0	0	0	0	0	0	0	15	12	1	11	3
sim.270.023	0	0	3	4	0	1	0	7	0	0	1	3	13	5
sim.271.023	0	0	0	0	0	0	0	0	0	26	11	32	22	20
sim.272.023	15	15	11	17	8	5	14	17	13	0	0	1	3	1
sim.273.023	0	0	0	0	0	0	0	0	0	8	4	1	4	1
sim.274.023	0	0	0	0	0	0	0	0	0	0	2	14	2	12
sim.275.023	0	0	0	0	0	0	0	0	0	0	0	10	1	4
sim.276.023	0	0	0	0	0	0	0	0	0	11	6	5	2	1
sim.277.023	0	0	0	0	0	0	0	0	0	16	25	22	16	13
sim.278.023	0	0	0	0	0	0	0	0	0	0	7	3	0	10
sim.279.023	0	0	1	4	1	1	2	5	1	0	0	0	0	0
sim.28.023	0	0	0	0	0	0	0	0	0	0	0	0	5	1
sim.280.023	0	0	0	0	0	0	0	0	0	5	9	0	0	0
sim.281.023	0	0	0	0	0	0	0	0	0	0	0	5	2	0
sim.282.023	0	0	0	3	3	0	2	0	0	1	4	0	0	1
sim.283.023	0	0	0	0	0	0	0	0	0	0	0	2	3	1
sim.284.023	5	3	0	1	0	0	1	3	0	0	0	7	11	14
sim.285.023	0	0	0	0	0	0	0	0	0	0	0	7	5	1
sim.286.023	0	0	3	2	1	1	2	0	0	0	0	0	0	0
sim.287.023	0	0	0	0	0	0	0	0	0	38	28	0	0	0
sim.288.023	6	0	5	2	7	3	3	1	0	0	0	0	0	0
sim.289.023	7	3	2	7	6	6	8	16	10	0	0	0	0	0
sim.29.023	0	0	0	0	0	0	0	0	0	0	0	11	3	6
sim.290.023	8	18	6	16	11	8	6	2	0	0	0	0	0	0
sim.291.023	0	0	1	0	2	1	3	1	2	10	1	12	3	4
sim.292.023	19	3	4	0	3	3	1	3	0	0	0	0	0	0
sim.293.023	3	3	12	9	12	14	17	22	22	8	11	0	0	0
sim.294.023	0	0	0	0	0	0	0	0	0	2	10	0	3	0
sim.295.023	10	6	0	0	2	1	3	11	8	0	0	0	0	0
sim.296.023	0	0	2	3	1	4	4	0	4	0	0	0	0	0
sim.297.023	5	0	7	10	12	16	15	6	6	0	0	0	0	0
sim.298.023	0	0	0	0	0	0	0	0	0	6	4	2	12	6
sim.299.023	5	10	12	4	8	5	6	7	8	7	4	0	0	0
sim.3.023	0	1	4	1	6	4	2	1	3	0	0	0	0	0
sim.30.023	0	0	0	0	0	0	0	0	0	5	0	0	2	3
sim.300.023	2	10	6	4	17	9	11	0	0	0	0	0	0	0
sim.301.023	14	11	10	25	18	16	13	22	32	0	0	0	0	0
sim.302.023	0	0	0	0	0	0	0	0	0	7	4	22	11	16
sim.303.023	13	9	26	26	4	6	7	9	23	0	0	0	0	0
sim.304.023	0	0	0	0	0	0	0	0	0	1	0	6	11	3
sim.305.023	0	0	0	0	0	0	0	0	0	8	10	0	0	0
sim.306.023	0	0	0	0	0	0	0	0	0	12	2	4	16	6
sim.307.023	0	0	0	0	0	0	0	0	0	0	0	0	3	6
sim.308.023	0	0	0	0	0	0	0	0	0	7	0	6	2	8
sim.309.023	0	0	0	0	0	0	0	0	0	4	6	0	2	2
sim.31.023	0	0	0	0	0	0	0	0	0	12	1	3	7	3
sim.310.023	12	5	5	6	7	13	20	4	4	0	0	0	0	0
sim.311.023	0	0	8	2	6	7	4	1	2	0	0	0	0	0
sim.312.023	3	0	0	0	0	0	4	0	0	0	0	0	0	0
sim.313.023	10	1	0	0	0	0	0	0	0	0	0	0	0	0
sim.314.023	0	0	0	0	0	0	0	0	0	3	1	0	0	0
sim.315.023	10	4	12	1	2	3	3	4	8	0	0	0	0	0
sim.316.023	7	0	0	2	0	0	0	1	1	0	0	0	0	0
sim.317.023	0	0	0	0	0	0	0	0	0	0	0	10	2	0
sim.318.023	0	0	0	0	0	0	1	0	3	0	0	0	0	0
sim.319.023	2	0	16	12	9	14	6	8	6	0	0	0	0	0
sim.32.023	0	0	1	1	1	3	0	0	0	0	0	0	0	0
sim.320.023	0	0	0	0	0	0	0	0	0	0	6	4	0	0
sim.321.023	0	0	1	2	0	0	11	1	2	0	0	0	0	0
sim.322.023	4	7	3	7	7	5	5	0	0	0	0	0	0	0
sim.323.023	0	0	0	0	0	0	0	0	0	0	1	6	4	11
sim.324.023	0	0	0	0	0	0	0	0	0	10	18	17	9	8
sim.325.023	8	19	13	23	18	15	17	17	11	0	0	0	0	0
sim.326.023	0	0	0	0	0	0	0	0	0	0	0	2	4	1
sim.327.023	0	0	0	0	0	0	0	0	0	9	7	1	0	0
sim.328.023	1	0	0	0	0	0	0	0	0	0	3	10	11	4
sim.329.023	0	0	0	0	0	0	0	0	0	0	0	0	5	2
sim.33.023	0	0	0	0	0	0	0	0	0	5	5	0	0	0
sim.330.023	0	0	0	0	0	0	0	0	0	0	3	0	4	2
sim.331.023	6	2	19	16	4	3	5	23	15	0	0	0	0	0
sim.332.023	0	1	4	0	0	2	0	0	0	0	0	0	0	0
sim.333.023	2	5	3	9	9	10	8	2	0	0	0	0	0	0
sim.334.023	0	0	0	1	5	5	2	0	1	0	0	0	0	0
sim.335.023	2	1	0	1	0	0	0	3	2	0	0	0	0	0
sim.336.023	0	0	0	0	0	0	0	0	0	4	2	0	0	0
sim.337.023	0	3	2	1	6	2	3	0	0	0	0	0	0	0
sim.338.023	12	6	8	1	2	2	1	3	2	0	0	0	0	0
sim.339.023	14	7	2	13	9	12	14	12	10	0	0	0	0	0
sim.34.023	25	27	13	8	10	10	9	0	1	0	0	0	0	0
sim.340.023	0	0	0	0	0	0	0	0	0	24	17	9	10	5
sim.341.023	0	0	0	4	6	3	0	0	0	0	0	0	0	0
sim.342.023	0	0	1	1	2	1	1	1	1	0	0	0	0	0
sim.343.023	2	1	7	1	1	1	2	2	2	0	0	0	0	0
sim.344.023	0	1	4	0	0	0	0	4	1	0	0	0	0	0
sim.345.023	0	0	0	0	0	0	0	0	0	0	0	11	8	3
sim.346.023	0	0	0	3	2	1	1	0	0	0	0	0	0	0
sim.347.023	0	0	1	7	3	1	0	2	6	0	0	0	0	0
sim.348.023	0	0	0	0	0	0	0	0	0	0	0	4	3	1
sim.349.023	0	9	2	6	4	3	3	5	2	0	0	0	0	0
sim.35.023	0	0	0	0	0	0	0	0	0	3	0	2	6	9
sim.350.023	4	2	1	4	6	6	4	5	4	0	0	0	0	0
sim.351.023	2	2	7	1	0	0	0	1	1	0	0	0	0	0
sim.352.023	4	5	3	5	1	1	1	0	0	15	21	11	9	15
sim.353.023	12	25	3	6	12	8	12	7	5	3	2	8	18	12
sim.354.023	0	0	0	0	0	0	0	0	0	2	0	3	1	3
sim.355.023	5	1	4	25	11	9	10	11	7	0	0	0	0	0
sim.356.023	0	0	0	0	0	0	0	0	0	7	7	2	2	4
sim.357.023	0	0	0	0	0	0	0	0	0	20	26	13	17	17
sim.358.023	0	0	0	0	0	0	0	0	0	3	7	0	0	0
sim.359.023	0	0	1	8	1	1	0	0	0	0	0	0	0	0
sim.36.023	2	2	5	11	6	6	6	4	5	0	0	0	0	0
sim.360.023	6	0	5	9	8	10	8	2	2	0	0	0	0	0
sim.361.023	0	0	0	0	0	0	0	0	0	4	3	0	0	0
sim.362.023	22	26	29	19	28	32	27	22	19	0	0	0	0	0
sim.363.023	14	22	20	15	29	31	15	20	11	0	0	0	0	0
sim.364.023	0	0	0	0	0	0	0	0	0	3	2	0	0	0
sim.365.023	10	17	2	5	6	6	4	0	4	0	0	1	0	0
sim.366.023	0	0	0	0	0	0	0	0	0	0	0	11	0	0
sim.367.023	1	0	0	0	0	0	0	0	0	10	36	23	26	32
sim.368.023	0	0	0	0	0	0	0	0	0	3	3	10	0	2
sim.369.023	37	23	29	47	36	29	29	22	34	11	29	21	33	21
sim.37.023	0	0	0	0	0	0	0	0	0	32	42	16	48	48
sim.370.023	0	0	2	2	0	0	0	1	1	0	0	0	0	0
sim.371.023	6	7	2	3	3	9	4	2	1	0	0	0	0	0
sim.372.023	0	2	0	2	4	0	3	0	0	0	0	0	0	0
sim.373.023	17	24	4	1	3	3	0	11	2	0	0	7	16	7
sim.374.023	8	1	0	3	1	1	1	0	0	11	12	4	7	5
sim.375.023	2	0	1	3	0	0	0	6	2	6	10	0	0	0
sim.376.023	0	0	0	0	0	0	0	0	0	0	0	8	5	3
sim.377.023	0	0	0	0	0	0	0	0	0	24	7	21	9	6
sim.378.023	0	0	0	0	0	0	0	0	0	0	0	2	5	3
sim.379.023	0	0	0	0	0	0	0	0	0	0	1	10	6	4
sim.38.023	3	7	6	1	1	3	3	8	5	0	0	0	0	0
sim.380.023	0	0	0	2	0	0	0	2	4	0	0	0	0	0
sim.381.023	0	0	0	0	0	0	0	0	0	6	7	4	1	5
sim.382.023	0	0	0	0	0	0	0	0	0	25	27	0	1	3
sim.383.023	0	0	0	0	0	0	0	0	0	5	2	0	3	0
sim.384.023	0	0	0	0	0	0	0	0	0	0	0	5	12	10
sim.385.023	0	0	0	0	4	2	1	0	0	0	0	0	0	0
sim.386.023	11	4	7	10	5	6	13	15	12	0	0	0	0	0
sim.387.023	0	0	0	0	0	0	0	0	0	3	0	3	6	7
sim.388.023	0	0	0	0	0	0	0	0	0	0	0	2	6	1
sim.389.023	0	1	2	0	4	11	9	2	3	0	0	0	0	0
sim.39.023	1	3	0	0	0	0	0	0	0	0	0	0	0	0
sim.390.023	15	11	10	8	16	28	20	28	28	4	3	2	3	1
sim.391.023	1	0	14	6	14	11	11	11	10	0	0	0	0	0
sim.392.023	0	0	12	6	5	2	8	2	5	0	0	0	0	0
sim.393.023	5	5	0	0	0	0	0	0	0	0	0	0	0	0
sim.394.023	6	0	2	3	2	0	0	0	0	0	0	0	0	0
sim.395.023	0	1	1	2	0	0	0	0	0	0	0	0	0	0
sim.396.023	0	0	0	0	0	0	0	0	0	3	7	28	7	15
sim.397.023	0	0	0	0	0	0	0	0	0	0	0	7	15	9
sim.398.023	14	15	3	2	6	6	2	0	3	0	0	0	0	0
sim.399.023	18	16	15	14	22	18	13	7	12	0	0	0	0	0
sim.4.023	3	14	2	12	18	17	12	10	11	0	0	0	0	0
sim.40.023	1	2	2	5	2	4	7	4	3	0	0	0	0	0
sim.400.023	4	14	13	13	10	8	15	9	6	0	0	0	0	0
sim.401.023	9	18	7	0	11	14	9	5	8	0	0	0	0	0
sim.402.023	10	11	12	2	5	4	6	6	7	2	0	0	0	0
sim.403.023	0	0	0	0	0	0	0	0	0	0	6	0	0	0
sim.404.023	4	1	5	3	6	1	5	0	1	0	0	0	0	0
sim.405.023	0	0	1	6	2	5	1	2	7	0	0	0	0	0
sim.406.023	0	0	0	0	0	0	0	0	0	3	7	26	10	6
sim.407.023	0	0	0	0	0	0	0	0	0	9	15	10	2	4
sim.408.023	0	0	0	0	0	0	0	0	0	5	8	18	9	1
sim.409.023	0	0	0	0	0	0	0	0	0	15	2	2	1	2
sim.41.023	0	0	0	0	0	0	0	0	0	0	0	5	9	3
sim.410.023	0	0	0	0	0	0	0	0	0	2	2	12	3	4
sim.411.023	0	0	0	0	0	0	0	0	0	0	0	2	10	4
sim.412.023	6	7	13	10	11	6	3	6	4	2	14	9	2	9
sim.413.023	13	8	9	11	20	24	18	6	10	0	0	0	0	0
sim.414.023	0	0	0	0	0	0	0	0	0	0	0	0	7	0
sim.415.023	12	7	31	24	27	24	23	28	28	1	0	0	0	0
sim.416.023	2	13	17	22	21	18	18	20	13	0	0	0	0	0
sim.417.023	3	6	0	0	0	0	0	0	0	0	0	0	0	0
sim.418.023	0	0	0	0	0	0	0	0	0	19	18	14	13	16
sim.419.023	0	0	0	0	0	0	0	0	0	11	13	12	5	11
sim.42.023	1	0	9	16	9	9	12	1	1	0	6	8	11	11
sim.420.023	0	0	0	0	0	0	0	0	0	11	6	29	18	17
sim.421.023	0	0	0	0	0	0	0	0	0	9	13	1	7	5
sim.422.023	4	6	4	4	0	1	4	13	15	0	0	0	0	0
sim.423.023	0	0	0	0	0	0	0	0	0	14	12	2	3	1
sim.424.023	0	0	0	0	0	0	0	0	0	0	0	9	11	11
sim.425.023	0	0	8	8	10	18	8	7	3	0	0	0	0	0
sim.426.023	11	10	32	17	13	17	13	17	14	0	0	0	0	0
sim.427.023	0	0	9	2	2	1	2	6	10	0	0	0	0	0
sim.428.023	0	0	0	0	0	0	0	0	0	0	0	2	3	0
sim.429.023	6	7	3	0	0	0	0	0	1	0	0	6	12	8
sim.43.023	3	10	2	3	0	0	0	1	0	0	0	0	0	0
sim.430.023	2	5	6	0	0	0	2	3	1	4	4	3	16	7
sim.431.023	0	0	0	0	0	0	0	0	0	0	0	1	3	2
sim.432.023	0	0	10	13	10	6	12	20	25	2	0	0	3	4
sim.433.023	0	0	0	0	0	0	0	0	0	34	17	5	5	7
sim.434.023	0	0	0	0	0	0	0	0	0	0	0	5	0	0
sim.435.023	4	1	3	1	0	0	0	1	0	0	6	7	18	18
sim.436.023	16	20	10	17	12	12	18	10	12	0	0	0	0	0
sim.437.023	0	0	4	9	0	2	1	1	0	0	0	0	0	0
sim.438.023	3	1	0	0	0	0	0	4	7	0	0	0	0	0
sim.439.023	6	11	15	17	12	12	15	20	14	0	0	0	0	0
sim.44.023	4	4	13	0	0	0	0	0	0	0	0	0	0	0
sim.440.023	0	2	5	8	19	23	17	21	25	0	0	0	0	0
sim.441.023	0	0	0	0	0	0	0	0	0	0	0	1	0	6
sim.442.023	0	0	0	0	0	0	0	0	0	14	1	6	12	3
sim.443.023	0	0	7	1	7	4	2	5	6	0	0	0	0	0
sim.444.023	4	6	0	0	0	0	0	0	10	0	0	0	0	0
sim.445.023	5	2	0	0	0	0	0	4	5	0	0	0	0	0
sim.446.023	0	0	0	0	0	0	0	0	0	2	1	26	24	22
sim.447.023	0	0	0	0	0	0	0	0	0	13	0	3	5	1
sim.448.023	0	0	0	0	0	0	0	0	0	0	0	2	7	10
sim.449.023	0	0	0	0	0	0	0	0	0	2	7	5	1	6
sim.45.023	9	24	4	9	20	11	7	6	4	0	0	0	0	0
sim.450.023	0	0	2	1	7	9	6	1	2	2	5	8	14	18
sim.451.023	10	5	11	13	8	10	9	7	7	3	0	0	0	0
sim.452.023	7	8	6	11	5	4	12	14	11	0	0	12	7	10
sim.453.023	0	0	0	0	0	0	0	0	0	3	3	3	3	2
sim.454.023	0	0	0	0	0	0	0	0	0	0	0	0	1	3
sim.455.023	0	0	1	1	2	3	5	3	4	0	0	0	0	0
sim.456.023	0	0	0	0	0	0	0	0	0	9	2	0	0	0
sim.457.023	0	0	0	0	0	0	0	0	0	19	10	0	11	6
sim.458.023	0	0	0	0	0	0	0	0	0	0	0	3	1	6
sim.459.023	0	0	0	0	0	0	0	0	0	0	0	4	2	1
sim.46.023	0	0	0	0	0	0	0	0	0	11	3	6	6	13
sim.460.023	0	6	22	10	17	20	8	23	20	0	0	0	0	0
sim.461.023	0	0	0	0	0	0	0	0	0	0	0	3	2	5
sim.462.023	9	14	12	13	17	14	25	5	10	0	0	0	0	0
sim.463.023	0	0	0	0	0	0	0	0	0	0	0	4	3	6
sim.464.023	3	2	11	0	12	9	15	13	11	0	0	0	0	0
sim.465.023	0	0	0	0	0	0	0	0	0	3	1	0	0	0
sim.466.023	0	0	0	0	0	0	0	0	0	0	0	7	3	2
sim.467.023	10	14	14	14	10	7	10	6	6	0	0	0	0	0
sim.468.023	0	0	0	0	0	0	0	0	0	8	18	0	2	15
sim.469.023	0	0	0	0	0	0	0	0	0	10	14	4	0	0
sim.47.023	0	0	0	0	0	0	0	0	0	0	0	0	5	5
sim.470.023	0	0	0	0	0	0	0	0	0	17	1	0	0	0
sim.471.023	0	0	0	0	0	0	0	0	0	6	0	0	0	0
sim.472.023	5	8	0	0	0	0	2	3	2	0	0	0	0	0
sim.473.023	0	0	0	0	0	0	0	0	0	0	0	6	20	27
sim.474.023	0	0	0	0	0	0	0	0	0	3	3	10	6	6
sim.475.023	8	9	19	5	9	8	9	8	9	0	0	0	0	0
sim.476.023	0	0	0	0	0	0	0	0	0	0	0	2	10	5
sim.477.023	0	0	0	0	0	0	0	0	0	21	29	18	12	9
sim.478.023	0	0	0	0	0	0	0	0	0	8	0	0	0	0
sim.479.023	6	6	4	9	4	3	8	1	3	0	0	0	0	0
sim.48.023	0	0	6	22	5	5	10	0	1	0	0	0	0	0
sim.480.023	5	5	2	8	9	6	6	5	4	0	0	1	3	3
sim.481.023	0	0	0	0	0	0	0	0	0	0	0	5	4	3
sim.482.023	4	4	7	8	19	15	9	5	13	0	0	0	0	0
sim.483.023	6	4	6	3	6	6	4	5	5	0	0	0	0	0
sim.484.023	0	0	0	0	0	0	0	0	0	0	0	1	1	3
sim.485.023	0	0	0	0	0	0	0	0	0	11	1	0	0	0
sim.486.023	0	0	0	0	0	0	0	0	0	8	10	6	7	7
sim.487.023	0	0	0	0	0	0	0	0	0	2	3	0	0	4
sim.488.023	0	3	8	1	6	6	3	6	3	7	12	0	0	0
sim.489.023	0	0	0	0	0	0	0	0	0	18	7	15	10	3
sim.49.023	0	0	0	0	0	0	0	0	0	3	9	0	0	0
sim.490.023	4	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.491.023	0	0	0	5	4	3	4	1	1	0	0	0	0	0
sim.492.023	0	0	0	0	0	0	0	0	0	17	8	17	16	11
sim.493.023	0	0	0	0	0	0	0	0	0	15	4	4	2	1
sim.494.023	0	0	0	0	0	0	0	0	0	2	6	0	0	0
sim.495.023	27	28	2	4	19	17	11	9	7	0	0	0	0	0
sim.496.023	2	1	0	0	0	0	0	3	3	4	10	4	9	7
sim.497.023	0	0	11	7	10	15	13	1	4	0	0	0	0	0
sim.498.023	1	7	1	4	2	1	1	0	2	0	0	5	3	5
sim.499.023	0	0	0	0	0	0	0	0	0	0	4	0	1	0
sim.5.023	1	1	3	6	5	6	10	5	3	24	25	0	0	0
sim.50.023	11	13	13	14	18	9	19	14	20	0	0	0	0	0
sim.500.023	0	0	0	0	0	0	0	0	0	3	0	0	4	2
sim.501.023	13	9	2	2	2	5	4	2	3	0	0	0	0	0
sim.502.023	0	0	0	0	0	0	0	0	0	12	9	11	13	11
sim.503.023	0	0	0	0	0	0	0	0	0	0	0	23	4	5
sim.504.023	10	11	15	7	10	8	14	8	5	0	0	0	0	0
sim.505.023	0	0	0	0	0	0	0	0	0	9	21	14	7	4
sim.506.023	1	2	1	2	0	0	0	0	0	5	1	5	9	5
sim.507.023	5	2	3	5	1	1	7	3	1	0	0	0	0	0
sim.508.023	16	21	14	8	6	2	3	11	10	0	0	0	0	0
sim.509.023	0	0	0	0	0	0	0	0	0	0	0	3	2	0
sim.51.023	5	4	0	3	1	1	2	4	4	0	0	0	0	0
sim.510.023	0	0	0	0	0	0	0	0	0	0	0	3	9	5
sim.511.023	5	5	6	2	2	3	4	3	4	0	0	0	0	0
sim.512.023	0	0	0	0	0	0	0	0	0	1	1	14	13	4
sim.513.023	3	3	0	0	0	0	0	5	5	3	7	0	2	7
sim.514.023	27	24	19	12	10	9	1	23	34	0	0	0	0	0
sim.515.023	0	0	0	0	0	0	0	0	0	1	6	2	1	5
sim.516.023	0	0	0	0	0	0	0	0	0	0	0	5	6	7
sim.517.023	2	13	3	3	3	3	3	1	0	0	0	0	0	0
sim.518.023	8	4	4	0	0	1	4	7	6	0	0	0	0	0
sim.519.023	0	0	0	0	0	0	0	0	0	0	1	6	10	6
sim.52.023	18	29	17	24	23	24	31	20	20	0	0	0	0	0
sim.520.023	0	0	0	0	0	0	0	0	0	7	1	0	0	0
sim.521.023	0	0	0	0	0	0	0	0	0	34	24	11	11	15
sim.522.023	0	0	0	0	0	0	0	0	0	2	9	8	5	8
sim.523.023	0	0	10	10	2	3	4	2	6	0	0	0	0	0
sim.524.023	0	0	0	0	0	0	0	0	0	2	1	1	4	0
sim.525.023	0	0	0	0	0	0	0	0	0	0	6	3	4	1
sim.526.023	10	25	4	6	19	21	10	6	9	0	0	0	0	0
sim.527.023	0	0	0	0	0	0	0	0	0	40	33	21	17	19
sim.528.023	0	0	0	0	0	0	0	0	0	1	7	5	7	6
sim.529.023	0	0	0	0	0	0	0	0	0	1	3	7	14	9
sim.53.023	1	5	0	0	0	0	0	0	0	0	0	0	0	0
sim.530.023	0	0	0	0	0	0	0	0	0	4	1	0	0	0
sim.531.023	0	0	0	0	0	0	0	0	0	0	0	0	4	0
sim.532.023	0	0	0	0	0	0	0	0	0	10	2	5	10	12
sim.533.023	10	10	13	16	18	14	11	4	17	0	0	0	0	0
sim.534.023	0	0	0	0	0	0	0	0	0	7	12	5	16	8
sim.535.023	3	8	3	2	0	0	3	1	0	0	0	25	16	17
sim.536.023	0	0	0	0	0	0	0	0	0	6	0	0	0	0
sim.537.023	0	3	1	5	1	1	0	0	0	19	2	0	0	0
sim.538.023	29	23	22	7	13	13	12	5	5	0	0	0	0	0
sim.539.023	0	0	0	0	0	0	0	0	0	3	2	0	0	0
sim.54.023	13	4	13	13	13	17	20	10	4	0	0	0	0	0
sim.540.023	0	0	1	0	1	1	1	1	0	0	0	0	0	0
sim.541.023	1	0	4	1	0	0	2	1	0	0	0	0	0	0
sim.542.023	0	0	0	0	0	0	0	0	0	0	0	2	5	3
sim.543.023	0	0	0	0	0	0	0	0	0	31	10	15	29	29
sim.544.023	5	7	0	1	4	7	1	0	0	0	0	0	0	0
sim.545.023	10	9	13	13	7	7	17	1	5	0	0	0	0	0
sim.546.023	0	0	0	0	0	0	0	0	0	0	0	5	21	15
sim.547.023	0	0	0	0	0	0	0	0	0	7	0	0	0	0
sim.548.023	3	10	6	6	10	14	5	6	1	0	0	2	3	4
sim.549.023	5	6	0	0	0	0	0	0	0	0	0	0	0	0
sim.55.023	0	0	0	0	0	0	0	0	0	29	26	21	13	14
sim.550.023	0	0	0	0	0	0	0	0	0	0	2	9	6	2
sim.551.023	0	0	0	0	0	0	0	0	0	1	0	20	10	8
sim.552.023	0	0	2	6	5	3	9	1	2	0	0	0	0	0
sim.553.023	0	0	0	0	0	0	0	0	0	8	8	0	4	8
sim.554.023	0	0	0	0	0	0	0	0	0	0	0	7	2	7
sim.555.023	31	26	36	21	41	32	36	29	36	0	0	0	0	0
sim.556.023	1	3	2	2	0	3	1	3	2	0	1	0	0	0
sim.557.023	0	0	0	0	0	0	0	0	0	3	2	12	17	6
sim.558.023	4	5	13	8	7	12	11	7	6	8	13	14	9	9
sim.559.023	1	0	2	0	1	3	3	4	4	0	0	0	0	0
sim.56.023	0	0	1	0	0	0	0	6	5	0	0	0	0	0
sim.560.023	0	0	0	0	0	0	0	0	0	0	0	3	8	10
sim.561.023	0	0	0	0	0	0	0	0	0	1	1	14	12	7
sim.562.023	0	0	0	0	0	0	0	0	0	29	9	13	4	8
sim.563.023	0	0	0	0	0	0	0	0	0	0	10	10	0	0
sim.564.023	0	0	11	17	15	15	9	13	15	0	0	0	0	0
sim.565.023	0	0	0	0	0	0	0	0	0	15	9	13	6	8
sim.566.023	19	6	12	13	7	5	8	4	5	0	0	0	0	0
sim.567.023	1	2	1	0	1	4	6	4	1	0	0	0	0	2
sim.568.023	0	0	0	0	0	0	0	0	0	16	12	8	2	9
sim.569.023	0	0	1	4	0	0	0	3	0	0	0	0	0	0
sim.57.023	17	16	5	16	11	15	12	1	1	3	5	2	0	0
