ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
24341	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24342	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24343	0	0	0	0	0	0	0	0	0	1	1	1	1	2
24344	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24345	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24346	1	1	1	1	4	4	2	1	1	3	1	2	2	1
24347	1	2	1	1	1	1	2	1	1	1	1	1	1	2
24348	0	0	0	0	0	0	0	0	0	0	0	1	0	1
24349	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2435	1	1	1	1	2	1	1	1	1	1	0	1	1	1
24350	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24351	1	1	1	1	1	1	1	1	1	2	1	1	1	1
24352	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24353	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24354	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24355	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24356	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24357	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24358	1	0	1	1	1	1	1	1	1	0	0	1	0	0
24359	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2436	0	0	0	0	0	0	0	0	0	2	1	0	1	1
24360	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24361	1	1	1	1	1	1	1	1	1	0	0	0	1	1
24362	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24363	0	1	1	1	0	0	1	1	0	0	0	0	0	1
24364	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24365	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24366	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24367	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24368	0	0	0	0	1	0	0	1	1	0	0	0	0	0
24369	0	0	0	1	1	1	1	1	1	0	0	0	0	0
2437	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24370	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24371	9	3	4	6	4	4	4	7	6	0	0	0	0	0
24372	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24373	1	1	1	0	0	1	0	0	1	1	1	1	1	1
24374	0	0	0	0	0	0	0	2	1	0	0	0	0	0
24375	0	0	0	0	0	0	0	0	0	1	0	1	1	1
24376	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24377	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24378	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24379	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2438	0	1	1	1	1	1	1	1	1	1	0	1	1	1
24380	1	2	1	1	1	1	1	2	0	0	0	0	0	0
24381	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24382	1	2	1	1	1	1	1	1	1	0	0	0	0	0
24383	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24384	1	3	1	1	1	1	1	1	1	1	0	1	1	2
24385	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24386	0	0	1	1	0	1	1	2	1	0	0	0	0	0
24387	0	0	0	0	0	0	0	0	0	0	0	1	0	0
24388	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24389	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2439	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24390	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24391	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24392	0	0	0	0	0	0	0	0	0	0	0	0	3	2
24393	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24394	1	1	1	0	0	0	0	0	1	1	1	1	1	1
24395	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24396	1	1	1	2	1	1	1	1	1	2	2	1	3	3
24397.1	0	0	2	2	2	2	2	3	3	0	0	1	0	0
24397.2	1	1	1	1	1	1	1	1	1	1	2	3	1	1
24398	1	1	1	2	1	1	1	1	1	0	0	0	0	0
24399	0	0	0	1	0	0	0	0	0	0	0	0	0	0
244	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2440	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24400	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24401	0	1	0	0	1	1	0	2	1	1	0	0	0	0
24402	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24403	1	0	1	2	1	1	0	1	1	0	0	0	0	0
24404	0	0	0	0	0	0	0	0	0	1	1	1	2	1
24405	5	8	5	6	5	6	5	7	5	5	4	6	5	7
24406	0	0	2	1	1	2	0	1	0	0	0	0	0	0
24407	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24408	0	0	1	1	1	2	1	1	1	0	0	0	0	0
24409	0	0	1	1	1	1	0	1	1	0	0	0	0	0
2441	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24410	0	0	1	1	1	1	0	3	1	0	0	0	0	0
24411	1	1	1	1	0	1	1	1	1	0	0	0	0	1
24412	1	1	1	1	1	4	2	1	1	1	1	1	3	2
24413	0	0	0	0	0	0	0	0	0	2	2	2	2	4
24414	1	3	2	2	2	1	2	2	1	1	1	1	1	2
24415	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24416	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24417	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24418	0	0	0	0	0	0	0	0	0	1	0	0	0	1
24419	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2442	1	3	1	1	1	1	1	1	1	1	1	1	1	1
24420	0	0	0	0	0	0	0	0	0	1	0	1	1	1
24421	0	0	1	1	1	1	1	1	1	0	0	1	1	1
24422	0	0	1	1	1	1	1	1	1	0	0	0	0	0
24423	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24424	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24425	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24426	1	1	1	1	1	1	1	1	1	1	1	1	2	1
24427	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24428	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24429	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2443	1	0	1	1	1	1	1	1	1	1	1	1	2	2
24430	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24431	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24432	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24433	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24434.2	1	1	1	1	1	1	1	1	1	1	1	1	2	0
24434.1.1	1	1	1	1	1	1	1	1	1	1	0	0	2	1
24434.1.2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
24435	0	0	1	1	1	1	1	0	0	0	0	0	0	0
24436	1	0	1	1	1	0	1	1	1	0	1	1	1	0
24437	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24438	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24439	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2444	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24440	1	2	1	1	1	1	1	1	1	1	1	1	1	0
24441.1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
24441.2	0	1	0	0	0	0	0	0	0	1	0	0	0	0
24442	1	0	1	1	1	1	1	1	1	2	1	1	1	3
24443	1	1	1	1	0	1	1	1	1	0	0	0	0	0
24444	1	0	1	1	1	1	2	1	1	1	1	0	2	2
24445	0	0	0	0	0	0	0	0	0	1	1	1	1	0
24446	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24447	0	0	0	0	0	0	0	0	0	1	0	2	1	1
24448	0	0	0	1	0	0	0	1	0	0	0	0	0	1
24449	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2445	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24450	0	0	0	0	0	1	1	1	1	0	0	0	0	0
24451	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24452	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24453	1	1	2	1	1	1	1	1	1	1	1	1	1	1
24454	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24455	0	0	1	1	1	0	1	1	1	0	0	0	0	0
24456	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24457	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24458	0	0	1	1	1	0	0	1	0	0	0	0	0	0
24459	0	1	0	1	1	1	1	1	0	0	0	0	0	0
2446	0	0	0	0	0	0	0	0	0	1	0	1	0	0
24460	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24461	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24462	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24463	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24464	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24465	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24466	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24467	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24468	0	0	0	0	0	0	0	0	0	0	0	1	0	0
24469	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2447	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24470	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24471	0	0	0	0	0	0	0	0	0	0	0	0	1	2
24472	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24473	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24474	0	0	0	0	0	0	0	0	0	0	0	0	2	2
24475.1	6	2	2	2	2	2	2	2	2	1	1	1	1	1
24475.2	2	2	2	2	2	2	2	2	2	3	3	2	9	4
24476	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24477	0	0	1	1	1	1	3	1	1	0	0	0	1	0
24478	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24479	0	0	1	2	1	1	1	1	1	0	0	0	0	0
2448	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24480	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24481	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24482	1	0	1	1	1	1	1	1	1	1	2	1	2	2
24483	1	1	1	2	3	1	1	1	1	1	1	1	1	1
24484	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24485	1	0	1	1	1	1	1	1	1	0	0	0	0	0
24486	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24487	0	0	0	0	0	0	0	0	0	0	0	1	0	1
24488	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24489	0	0	0	0	0	0	0	0	0	2	0	1	0	0
2449	0	0	0	0	0	0	0	0	1	1	0	0	0	4
24490	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24491	0	0	0	0	0	0	0	0	0	0	0	0	2	1
24492	0	0	1	1	1	1	1	1	1	1	1	0	1	1
24493	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24494	1	1	2	1	1	1	1	1	1	0	0	0	0	0
24495	0	0	0	0	0	0	0	0	0	2	2	2	3	1
24496	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24497	1	1	1	1	1	2	1	1	1	0	0	0	0	0
24498	0	0	0	0	0	0	0	0	0	1	0	1	0	0
24499	0	0	0	0	0	0	0	0	0	0	0	0	1	1
245	0	0	1	1	1	0	0	0	0	0	0	0	0	0
2450	1	0	1	1	1	1	1	2	1	2	1	1	1	1
24500	1	1	1	1	1	1	1	1	1	1	1	1	2	2
24501	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24502	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24503	0	0	1	1	1	1	1	1	1	0	0	0	0	0
24504	0	0	1	1	1	1	1	0	0	0	0	0	0	0
24505	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24506	0	0	0	0	0	0	0	0	0	1	0	1	1	1
24507	0	0	1	1	1	1	1	1	1	0	0	0	0	0
24508	2	0	0	0	0	0	0	0	0	0	0	0	2	1
24509	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2451	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24510	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24511	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24512	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24513	0	0	1	1	1	0	1	0	0	0	0	0	0	0
24514	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24515	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24516	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24517	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24518	0	0	0	0	0	0	0	0	0	1	1	1	0	0
24519	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2452	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24520	1	1	1	1	1	1	1	1	1	1	0	1	1	1
24521	1	0	1	1	1	1	1	1	1	1	1	1	2	0
24522	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24523	1	0	1	1	0	1	1	2	1	0	0	0	0	0
24524	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24525	0	0	0	1	1	1	1	1	1	0	0	0	0	0
24526	1	1	1	1	1	1	1	1	1	2	2	1	4	2
24527	0	0	0	0	1	0	1	1	1	0	0	0	0	0
24528	0	0	0	0	0	0	0	0	0	1	0	1	1	1
24529	1	2	3	3	3	2	3	2	2	1	1	1	1	1
2453	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24530	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24531	0	0	0	0	0	0	0	0	0	8	0	7	48	43
24532	0	0	1	1	1	1	0	1	1	0	0	0	0	0
24533	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24534	1	2	1	1	1	1	1	1	1	1	1	1	1	1
24535	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24536	0	0	1	1	1	1	1	1	1	0	0	0	0	0
24537	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24538	0	0	0	0	3	0	0	0	0	0	0	1	0	0
24539	0	0	0	0	0	0	0	0	0	1	0	1	0	0
2454	0	0	0	0	0	0	0	0	0	1	1	1	0	0
24540	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24541	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24542	0	0	0	0	0	0	0	0	0	0	0	1	1	0
24543	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24544	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24545	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24546	0	0	0	0	0	0	0	0	0	3	1	1	1	2
24547	1	0	1	1	1	1	1	1	1	1	2	1	1	1
24548	0	0	0	0	0	0	0	0	0	1	1	0	0	1
24549	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2455	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24550	1	1	1	2	1	1	1	1	1	1	1	1	1	1
24551	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24552	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24553	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24554	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24555	2	1	1	1	1	1	1	1	1	1	1	1	0	1
24556	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24557	1	1	1	0	1	1	1	1	1	1	0	1	0	1
24558	1	1	1	1	1	1	1	1	1	1	1	1	1	4
24559	3	3	2	2	6	2	2	2	2	1	1	1	1	2
2456	1	0	1	1	1	1	1	1	1	1	0	0	2	1
24560	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24561	0	0	0	0	0	0	0	0	0	1	1	1	0	1
24562	1	2	1	0	0	1	0	0	0	1	1	1	2	1
24563	1	0	1	1	1	1	1	1	1	1	1	1	1	0
24564	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24565	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24566	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24567	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24568	0	0	0	0	0	0	0	1	1	0	0	0	0	0
24569	0	0	0	0	0	0	0	0	0	3	1	1	0	0
2457	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24570	0	0	1	1	1	1	1	1	1	0	0	0	0	0
24571	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24572	1	1	1	1	1	1	1	1	1	1	1	1	0	0
24573	1	1	1	2	1	1	1	1	1	1	1	1	1	1
24574	1	2	1	1	1	1	1	1	1	1	1	2	1	1
24575	1	0	1	1	1	1	1	1	1	0	0	0	0	0
24576	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24577	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24578	0	0	0	0	0	0	0	0	0	0	0	1	1	1
24579	1	2	1	1	1	1	1	3	3	1	1	1	1	1
2458	1	0	1	1	1	1	1	1	1	1	1	1	1	1
24580	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24581	1	1	1	3	1	1	1	1	1	1	1	1	2	2
24582	1	0	1	1	1	2	1	1	1	1	1	1	0	1
24583	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24584	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24585	0	0	2	0	0	1	0	0	0	0	0	0	0	0
24586	0	0	0	0	0	0	0	0	0	0	0	1	1	1
24587	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24588	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24589.1	1	0	1	1	1	1	1	1	1	1	0	0	0	0
24589.2	0	1	0	0	0	0	0	0	0	1	1	1	4	3
2459	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24590	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24591	0	0	1	1	0	0	0	0	0	0	0	0	0	0
24592	1	1	1	1	2	2	1	1	1	1	1	0	1	6
24593	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24594	1	1	1	1	1	1	1	0	0	0	0	0	0	0
24595	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24596	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24597	0	1	1	1	1	0	1	0	1	0	0	1	0	0
24598	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24599	0	0	0	0	0	0	0	1	0	0	0	0	0	0
246	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2460	0	0	0	0	0	0	0	1	1	0	0	0	0	0
24600	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24601	0	0	1	0	1	0	1	1	1	0	0	0	0	0
24602	0	0	0	0	0	0	0	0	0	1	1	1	0	0
24603	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24604	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24605	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24606	2	2	4	6	3	3	3	3	4	1	1	1	1	1
24607	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24608	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24609	1	1	2	2	2	3	2	1	1	0	0	0	0	0
2461	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24610	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24611	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24612	0	0	0	0	0	0	0	1	1	0	0	0	0	0
24613	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24614	0	0	1	1	0	0	0	0	0	0	0	0	0	0
24615	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24616	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24617	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24618	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24619	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2462	1	2	1	1	1	1	1	2	3	1	1	1	2	1
24620	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24621	1	1	1	0	1	1	1	1	1	0	0	1	0	0
24622	0	0	0	0	0	0	0	0	0	1	1	1	2	1
24623	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24624	0	1	1	1	1	1	1	1	1	1	1	1	1	1
24625	3	1	1	2	5	1	1	1	1	1	1	1	1	2
24626	1	1	1	1	1	1	1	1	1	1	1	2	2	2
24627	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24628	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24629	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2463	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24630	1	3	1	1	1	1	1	1	2	2	1	2	1	0
24631	1	0	1	1	1	1	1	1	1	1	1	1	1	1
24632	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24633	1	0	1	1	1	1	1	1	1	1	1	1	1	1
24634	0	0	1	0	1	1	0	0	1	0	0	0	0	0
24635	1	1	1	2	1	1	1	1	1	1	1	1	1	0
24636	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24637	0	0	1	1	1	0	0	1	1	0	0	0	0	0
24638	0	0	1	1	1	0	0	1	1	0	0	0	0	0
24639	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2464	0	0	0	0	0	0	0	0	0	0	1	1	0	1
24640	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24641	0	0	0	1	0	0	0	1	1	0	0	0	0	0
24642	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24643	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24644	0	0	1	1	0	1	0	1	2	0	0	0	0	0
24645	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24646	1	1	1	1	1	1	1	1	1	2	2	1	0	1
24647	1	1	1	1	1	1	1	1	1	1	1	2	2	2
24648	0	0	0	0	0	0	0	0	0	0	0	0	4	4
24649	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2465	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24650	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24651	0	0	0	0	0	0	0	0	0	1	1	0	1	0
24652	0	0	2	2	2	2	2	1	1	0	0	0	0	0
24653	0	0	1	1	1	0	1	0	0	0	0	0	0	0
24654	0	0	0	0	0	0	0	0	0	1	0	1	0	2
24655	2	1	1	1	1	1	1	1	1	0	1	0	0	1
24656	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24657	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24658	1	0	1	1	1	1	1	1	1	0	0	0	0	0
24659	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2466	1	0	1	1	1	3	1	1	1	1	0	1	1	1
24660	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24661	2	1	1	1	1	2	2	1	1	1	1	1	2	1
24662	1	1	1	1	1	1	1	1	1	1	1	1	1	0
24663	2	1	1	1	1	1	1	1	1	1	1	2	1	2
24664	0	0	0	0	0	0	0	0	0	1	0	2	0	0
24665	0	0	2	1	0	0	0	0	0	0	0	0	0	0
24666	0	0	0	0	0	0	0	0	0	1	1	1	1	2
24667	1	0	1	1	1	1	1	1	0	0	0	0	0	0
24668	0	0	1	1	1	1	1	1	1	1	2	1	1	1
24669	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2467	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24670	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24671	0	0	0	0	0	0	0	0	0	1	0	1	1	1
24672	0	0	0	0	0	0	0	0	0	2	2	2	1	3
24673	0	0	0	0	0	0	0	0	0	0	0	1	0	0
24674	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24675	0	0	0	0	0	0	0	0	0	2	1	2	1	1
24676	1	1	1	1	1	1	1	1	1	1	1	1	2	1
24677	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24678	0	0	0	0	0	0	0	0	0	1	1	1	0	1
24679	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2468	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24680	1	0	0	0	0	0	0	0	0	1	1	1	0	1
24681	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24682	0	0	0	0	0	0	0	0	0	1	1	0	1	1
24683	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24684	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24685.2	5	1	8	9	9	6	14	5	8	3	3	3	3	3
24685.1.1	19	2	9	9	7	8	7	5	5	4	3	2	7	6
24685.1.2	0	0	0	0	0	0	0	1	1	5	4	3	4	5
24686	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24687	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24688	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24689	0	0	1	1	0	1	0	0	0	0	0	0	0	0
2469	1	1	1	3	1	1	1	1	1	1	1	1	1	1
24690	1	1	1	1	1	1	1	1	1	0	0	0	0	0
24691	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24692	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24693	1	0	1	1	1	1	1	1	1	0	0	0	0	0
24694	1	1	1	0	0	1	0	0	0	1	1	1	1	1
24695	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24696	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24698	1	0	1	1	1	1	1	1	1	1	1	1	1	1
24699	0	0	0	0	1	0	0	0	0	0	0	0	0	0
247	0	0	0	0	1	1	0	0	1	0	0	0	0	0
2470	0	0	0	0	0	0	0	1	1	0	0	0	0	0
24700	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24701	0	0	1	0	1	1	0	1	0	0	0	0	0	0
24702	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24703	1	1	1	1	1	1	1	1	1	1	1	1	1	0
24704	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24705	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24706	0	0	1	0	0	1	0	1	1	0	0	0	0	0
24707.1	4	3	5	6	5	5	4	7	6	0	1	1	1	2
24707.2	1	1	1	1	1	1	1	1	1	1	1	1	2	2
24708	1	1	1	1	1	1	1	1	1	1	0	1	2	1
24709	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2471	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24710	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24711	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24712	0	0	0	0	0	0	0	0	0	1	0	1	1	2
24713	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24714	0	0	0	0	0	0	0	0	0	0	0	1	0	0
24715	1	1	1	1	1	1	1	1	1	1	1	1	0	12
24716	1	1	1	1	1	1	1	1	2	0	0	0	2	4
24717	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24718	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24719	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2472	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24720	0	0	0	0	1	0	0	0	0	0	0	0	0	0
24721	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24722	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24723	0	0	0	0	0	0	0	0	0	1	1	1	1	1
24724	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24725	1	0	0	0	0	0	0	0	0	2	1	2	2	1
24726	0	0	0	0	0	0	0	0	0	0	0	0	1	1
24727	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24728	2	2	2	2	2	2	2	2	2	3	3	1	2	2
24729	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2473	0	0	0	0	0	0	0	0	0	1	0	1	1	1
24730	1	0	1	1	1	0	1	1	1	0	0	0	0	0
24731	1	1	1	1	1	2	1	1	1	1	1	0	1	1
24732	1	1	1	1	1	1	1	1	1	1	1	1	1	0
24733	1	1	1	1	1	1	2	1	1	0	0	0	0	0
24734	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24735	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24736	0	0	0	1	0	0	0	0	0	0	0	0	0	0
